latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,frp
14.33785,99.17151,311.52,1.5,1.21,2026-04-16,1355,76,12.07
14.59994,100.6123,310.48,1.21,1.09,2026-04-16,1355,71,8.06
14.62775,98.45951,322.71,1.68,1.27,2026-04-16,1355,100,38.65
14.69452,98.2983,311.69,1.72,1.29,2026-04-16,1355,77,19.0
14.71868,98.37805,323.38,1.69,1.28,2026-04-16,1355,100,40.13
14.79569,100.06903,314.36,1.29,1.13,2026-04-16,1355,86,12.81
14.80217,102.06312,330.78,1.04,1.02,2026-04-16,1355,100,28.06
14.84534,99.39108,310.74,1.42,1.18,2026-04-16,1355,72,9.61
14.94915,99.01318,313.58,1.51,1.21,2026-04-16,1355,83,14.95
14.95775,101.09431,319.44,1.13,1.06,2026-04-16,1355,99,15.04
15.00188,99.14175,310.69,1.47,1.2,2026-04-16,1355,72,10.43
15.00383,99.15419,313.41,1.47,1.2,2026-04-16,1355,73,13.25
15.03541,99.1506,316.24,1.47,1.2,2026-04-16,1355,87,18.36
15.04275,99.15555,318.45,1.47,1.2,2026-04-16,1355,96,22.8
15.10417,103.2177,327.21,1.0,1.0,2026-04-16,1355,100,22.12
15.11442,101.16069,310.45,1.12,1.05,2026-04-16,1355,79,6.61
15.14425,101.29958,313.3,1.1,1.05,2026-04-16,1355,86,8.13
15.14487,103.58035,312.94,1.0,1.0,2026-04-16,1355,82,8.16
15.20032,100.62649,319.16,1.18,1.08,2026-04-16,1355,98,14.77
15.22309,99.17045,317.07,1.46,1.19,2026-04-16,1355,93,19.19
15.22874,101.62594,320.25,1.07,1.03,2026-04-16,1355,100,16.83
15.23013,101.63557,317.97,1.07,1.03,2026-04-16,1355,96,14.64
15.26575,102.92306,309.11,1.0,1.0,2026-04-16,1355,76,5.59
15.34805,101.17278,309.33,1.11,1.05,2026-04-16,1355,70,5.96
15.42988,99.44933,323.93,1.38,1.16,2026-04-16,1355,100,27.77
15.44459,99.40938,313.8,1.39,1.17,2026-04-16,1355,83,12.52
15.45084,100.93714,319.75,1.13,1.06,2026-04-16,1355,99,14.79
15.48085,99.38441,313.86,1.39,1.17,2026-04-16,1355,84,12.89
15.48928,99.37143,323.23,1.4,1.17,2026-04-16,1355,100,26.87
15.48982,98.35464,316.25,1.65,1.26,2026-04-16,1355,91,25.0
15.49105,99.38274,311.92,1.39,1.17,2026-04-16,1355,75,9.89
15.56675,99.93599,330.05,1.28,1.12,2026-04-16,1355,100,33.74
15.56856,99.94772,319.41,1.28,1.12,2026-04-16,1355,98,16.76
15.60228,99.36902,310.55,1.39,1.17,2026-04-16,1355,72,8.31
15.61055,99.35484,314.67,1.39,1.17,2026-04-16,1355,86,13.59
15.67025,104.20929,312.77,1.03,1.02,2026-04-16,1355,80,7.78
15.75892,99.25496,326.89,1.41,1.17,2026-04-16,1355,100,34.25
15.76078,99.26685,322.94,1.4,1.17,2026-04-16,1355,100,25.89
15.76266,99.27892,317.64,1.4,1.17,2026-04-16,1355,94,17.88
15.76921,99.25358,341.52,1.41,1.17,2026-04-16,1355,100,69.12
15.77098,99.26495,313.99,1.4,1.17,2026-04-16,1355,83,12.37
15.77935,99.25122,311.94,1.41,1.17,2026-04-16,1355,78,10.79
15.78372,102.01506,313.77,1.03,1.01,2026-04-16,1355,83,8.23
15.8075,105.1781,310.96,1.12,1.05,2026-04-16,1355,73,6.54
15.80845,101.73642,318.43,1.05,1.02,2026-04-16,1355,96,12.95
15.80983,101.74589,326.32,1.05,1.02,2026-04-16,1355,100,21.63
15.88622,98.61187,311.0,1.55,1.23,2026-04-16,1355,76,16.25
15.88637,99.48018,314.88,1.35,1.15,2026-04-16,1355,87,13.74
15.89617,99.21912,312.23,1.41,1.17,2026-04-16,1355,77,10.82
15.89642,99.47844,311.28,1.35,1.15,2026-04-16,1355,75,9.52
15.9045,99.20538,314.25,1.41,1.18,2026-04-16,1355,70,14.12
15.90641,99.21741,312.31,1.41,1.17,2026-04-16,1355,74,11.1
15.91667,99.21584,316.69,1.41,1.17,2026-04-16,1355,92,17.74
15.92873,99.22574,311.15,1.4,1.17,2026-04-16,1355,75,10.23
16.04317,101.44608,310.78,1.07,1.03,2026-04-16,1355,70,6.47
16.09102,99.21493,310.78,1.4,1.17,2026-04-16,1355,76,11.54
16.09496,99.23976,313.21,1.39,1.17,2026-04-16,1355,83,13.96
16.1314,100.91042,314.03,1.12,1.05,2026-04-16,1355,83,9.07
16.19589,101.67113,316.35,1.05,1.02,2026-04-16,1355,90,9.75
16.19724,101.68045,311.01,1.05,1.02,2026-04-16,1355,70,5.35
16.19859,101.68978,316.77,1.05,1.02,2026-04-16,1355,92,10.73
16.20333,102.36896,311.9,1.01,1.0,2026-04-16,1355,76,5.75
16.20757,101.68876,321.16,1.05,1.02,2026-04-16,1355,100,15.69
16.26208,102.00546,334.44,1.03,1.01,2026-04-16,1355,100,31.21
16.27377,101.83311,310.8,1.04,1.02,2026-04-16,1355,72,8.45
16.28264,99.25671,314.37,1.38,1.16,2026-04-16,1355,87,14.76
16.29443,106.85968,315.22,1.42,1.18,2026-04-16,1355,89,20.2
16.29583,100.08342,311.44,1.23,1.1,2026-04-16,1355,77,10.03
16.3002,100.08825,311.13,1.23,1.1,2026-04-16,1355,77,9.93
16.305,101.84985,320.71,1.03,1.02,2026-04-16,1355,100,14.72
16.30628,101.85882,317.5,1.03,1.02,2026-04-16,1355,94,11.41
16.32754,99.21043,309.78,1.39,1.17,2026-04-16,1355,73,8.72
16.32767,101.81794,334.44,1.04,1.02,2026-04-16,1355,100,32.6
16.35562,104.44398,310.61,1.06,1.03,2026-04-16,1355,71,6.4
16.3565,102.80468,311.03,1.0,1.0,2026-04-16,1355,74,5.57
16.35689,104.45358,310.77,1.06,1.03,2026-04-16,1355,71,6.62
16.40077,98.42831,311.05,1.57,1.23,2026-04-16,1355,77,18.29
16.44504,99.17983,315.34,1.39,1.17,2026-04-16,1355,89,15.99
16.44684,99.19114,313.77,1.39,1.17,2026-04-16,1355,85,13.49
16.45343,99.16686,317.16,1.39,1.17,2026-04-16,1355,93,18.17
16.53803,99.70451,309.69,1.28,1.12,2026-04-16,1355,72,9.54
16.55293,103.63424,312.05,1.01,1.01,2026-04-16,1355,78,8.38
16.56372,101.3428,313.81,1.07,1.03,2026-04-16,1355,84,8.56
16.56517,101.35284,313.41,1.07,1.03,2026-04-16,1355,83,8.13
16.56655,101.3624,310.6,1.07,1.03,2026-04-16,1355,74,6.09
16.58684,101.37287,314.1,1.06,1.03,2026-04-16,1355,85,9.5
16.62801,99.90025,309.86,1.24,1.11,2026-04-16,1355,72,8.55
16.6282,100.16151,311.9,1.2,1.09,2026-04-16,1355,79,10.07
16.63464,101.38508,317.71,1.06,1.03,2026-04-16,1355,94,12.36
16.63607,101.39494,323.07,1.06,1.03,2026-04-16,1355,100,18.09
16.64226,101.37421,313.32,1.06,1.03,2026-04-16,1355,83,7.88
16.64369,101.38409,315.56,1.06,1.03,2026-04-16,1355,89,10.23
16.75382,101.50753,311.26,1.05,1.02,2026-04-16,1355,75,8.2
16.79389,101.72301,310.75,1.04,1.02,2026-04-16,1355,73,5.64
16.82386,101.73109,318.04,1.03,1.02,2026-04-16,1355,95,12.08
16.83946,99.59999,314.7,1.29,1.13,2026-04-16,1355,87,13.17
16.84736,99.18709,311.56,1.37,1.16,2026-04-16,1355,77,8.12
16.85099,98.69473,316.6,1.47,1.2,2026-04-16,1355,92,20.58
16.85173,98.89752,313.18,1.43,1.18,2026-04-16,1355,74,13.25
16.85527,98.90238,313.26,1.43,1.18,2026-04-16,1355,83,14.04
16.86135,105.23073,318.19,1.15,1.07,2026-04-16,1355,95,15.28
16.87016,98.88053,320.01,1.43,1.18,2026-04-16,1355,100,23.81
16.87419,101.8287,314.34,1.03,1.01,2026-04-16,1355,85,8.86
16.88632,101.14739,310.68,1.08,1.04,2026-04-16,1355,73,6.18
16.88815,105.06777,322.83,1.13,1.06,2026-04-16,1355,100,20.76
16.94237,106.14043,309.81,1.3,1.13,2026-04-16,1355,71,9.06
16.94737,102.34518,310.11,1.01,1.0,2026-04-16,1355,70,5.43
16.95446,96.24094,309.34,2.23,1.45,2026-04-16,1355,71,19.35
16.95853,96.25561,310.63,2.23,1.45,2026-04-16,1355,76,20.7
16.96974,100.89417,309.9,1.1,1.05,2026-04-16,1355,70,6.83
16.97867,98.13433,311.09,1.61,1.25,2026-04-16,1355,76,18.52
16.98641,98.58759,310.07,1.49,1.21,2026-04-16,1355,72,11.17
17.08468,101.55626,312.31,1.04,1.02,2026-04-16,1355,80,7.72
17.08601,101.56544,325.56,1.04,1.02,2026-04-16,1355,100,20.68
17.09365,101.55524,317.14,1.04,1.02,2026-04-16,1355,93,12.14
17.09407,106.88261,312.32,1.46,1.19,2026-04-16,1355,81,15.3
17.09494,101.56419,331.64,1.04,1.02,2026-04-16,1355,100,28.77
17.09839,101.65086,316.38,1.04,1.02,2026-04-16,1355,91,9.78
17.09964,101.40745,327.33,1.05,1.02,2026-04-16,1355,100,23.63
17.10103,101.41701,327.66,1.05,1.02,2026-04-16,1355,100,24.01
17.10999,101.41566,311.48,1.05,1.02,2026-04-16,1355,77,7.31
17.11606,101.64743,314.98,1.04,1.02,2026-04-16,1355,88,8.86
17.12491,101.64578,312.27,1.04,1.02,2026-04-16,1355,79,6.91
17.14097,101.44028,320.82,1.05,1.02,2026-04-16,1355,100,15.68
17.14997,101.43254,312.22,1.05,1.02,2026-04-16,1355,80,8.4
17.15139,101.44225,311.97,1.05,1.02,2026-04-16,1355,79,7.97
17.16416,98.98267,314.51,1.39,1.17,2026-04-16,1355,72,13.21
17.16589,98.99354,315.81,1.39,1.17,2026-04-16,1355,90,15.31
17.19188,101.4062,317.6,1.05,1.02,2026-04-16,1355,94,13.93
17.19619,98.26895,319.0,1.56,1.23,2026-04-16,1355,97,25.71
17.1985,98.28348,312.67,1.55,1.23,2026-04-16,1355,81,14.83
17.20075,98.29757,312.67,1.55,1.23,2026-04-16,1355,81,14.91
17.20076,99.47897,313.07,1.29,1.13,2026-04-16,1355,83,10.64
17.20481,100.73572,319.71,1.11,1.05,2026-04-16,1355,99,16.51
17.21233,99.48854,311.22,1.29,1.13,2026-04-16,1355,77,8.65
17.3017,104.92641,316.23,1.13,1.06,2026-04-16,1355,90,12.94
17.33626,105.85654,315.2,1.26,1.12,2026-04-16,1355,88,13.94
17.36718,100.58369,325.21,1.12,1.06,2026-04-16,1355,100,21.9
17.37011,100.60345,331.42,1.12,1.06,2026-04-16,1355,100,32.0
17.37318,100.5602,319.7,1.13,1.06,2026-04-16,1355,99,16.0
17.39143,99.99623,310.11,1.2,1.09,2026-04-16,1355,72,9.2
17.4217,104.9239,311.72,1.13,1.06,2026-04-16,1355,76,7.36
17.43281,101.40892,310.87,1.05,1.02,2026-04-16,1355,75,8.55
17.43753,102.14799,313.97,1.01,1.0,2026-04-16,1355,85,8.77
17.44817,100.7601,309.84,1.1,1.05,2026-04-16,1355,71,8.08
17.4707,100.84899,314.85,1.09,1.04,2026-04-16,1355,87,13.26
17.47347,102.94264,310.8,1.0,1.0,2026-04-16,1355,73,6.54
17.4842,101.44884,323.35,1.04,1.02,2026-04-16,1355,100,19.5
17.49657,101.40799,320.59,1.05,1.02,2026-04-16,1355,100,16.0
17.50543,101.40602,316.04,1.05,1.02,2026-04-16,1355,91,11.29
17.51229,98.77962,316.84,1.42,1.18,2026-04-16,1355,93,19.49
17.51389,101.14285,318.22,1.07,1.03,2026-04-16,1355,96,13.55
17.53396,100.90397,325.29,1.09,1.04,2026-04-16,1355,100,24.87
17.53909,100.68755,317.5,1.11,1.05,2026-04-16,1355,94,13.51
17.54822,100.68573,312.4,1.11,1.05,2026-04-16,1355,73,8.94
17.55785,100.49558,315.05,1.13,1.06,2026-04-16,1355,88,10.71
17.57147,100.41249,313.08,1.14,1.06,2026-04-16,1355,82,10.65
17.57561,101.37856,320.08,1.05,1.02,2026-04-16,1355,100,14.62
17.59935,100.72276,309.85,1.1,1.05,2026-04-16,1355,71,8.11
17.60835,100.84043,309.56,1.09,1.04,2026-04-16,1355,70,7.45
17.61284,101.06203,313.66,1.07,1.03,2026-04-16,1355,84,9.76
17.62828,100.79106,310.94,1.1,1.04,2026-04-16,1355,75,8.09
17.62969,99.80267,326.76,1.22,1.1,2026-04-16,1355,100,28.7
17.65524,100.84715,313.78,1.09,1.04,2026-04-16,1355,84,11.18
17.66432,100.8456,316.41,1.09,1.04,2026-04-16,1355,91,13.22
17.70541,99.88619,310.5,1.21,1.09,2026-04-16,1355,74,8.18
17.70709,99.89722,320.81,1.21,1.09,2026-04-16,1355,100,19.6
17.71592,105.06547,313.69,1.16,1.07,2026-04-16,1355,85,11.67
17.72379,102.15095,309.89,1.01,1.0,2026-04-16,1355,71,6.16
17.73335,100.93917,319.81,1.08,1.04,2026-04-16,1355,99,16.49
17.73488,100.94942,318.99,1.08,1.04,2026-04-16,1355,97,16.03
17.76587,102.92639,309.96,1.0,1.0,2026-04-16,1355,71,5.99
17.77463,102.92506,311.13,1.0,1.0,2026-04-16,1355,75,6.56
17.84683,102.05019,311.39,1.01,1.0,2026-04-16,1355,70,6.34
17.85561,102.0488,316.18,1.01,1.0,2026-04-16,1355,91,10.22
17.8569,102.05791,314.93,1.01,1.0,2026-04-16,1355,88,8.5
17.85819,102.06714,317.89,1.01,1.0,2026-04-16,1355,95,11.64
17.85949,102.07637,315.35,1.01,1.0,2026-04-16,1355,89,10.07
17.86269,99.9601,314.23,1.19,1.09,2026-04-16,1355,86,12.81
17.86826,102.07494,313.06,1.01,1.0,2026-04-16,1355,83,8.54
17.88227,102.02927,314.29,1.01,1.0,2026-04-16,1355,86,10.07
17.88359,102.03857,313.07,1.01,1.0,2026-04-16,1355,82,8.79
17.88413,100.5219,313.84,1.12,1.05,2026-04-16,1355,84,9.43
17.8871,99.67129,313.55,1.23,1.1,2026-04-16,1355,84,12.05
17.89144,104.87407,325.48,1.14,1.06,2026-04-16,1355,100,23.88
17.89321,100.70847,321.74,1.1,1.04,2026-04-16,1355,100,18.98
17.89637,100.54078,312.27,1.12,1.05,2026-04-16,1355,79,8.29
17.91711,105.51211,320.25,1.23,1.1,2026-04-16,1355,100,22.58
17.92349,100.72375,321.01,1.1,1.04,2026-04-16,1355,100,16.96
17.93843,105.85064,310.79,1.28,1.12,2026-04-16,1355,76,11.51
17.9394,99.13856,315.64,1.32,1.14,2026-04-16,1355,90,13.54
17.94125,99.15028,324.01,1.32,1.14,2026-04-16,1355,100,25.5
17.95478,99.57409,319.15,1.25,1.11,2026-04-16,1355,98,18.56
17.95669,102.11167,323.51,1.01,1.0,2026-04-16,1355,100,17.19
17.95679,99.18427,311.36,1.31,1.14,2026-04-16,1355,77,9.0
17.95797,102.12084,352.11,1.01,1.0,2026-04-16,1355,100,63.06
17.96159,102.08267,322.26,1.01,1.0,2026-04-16,1355,100,16.35
17.96289,102.09201,317.44,1.01,1.0,2026-04-16,1355,74,11.18
17.96304,99.56324,328.09,1.25,1.11,2026-04-16,1355,100,30.99
17.96365,98.51076,310.76,1.46,1.19,2026-04-16,1355,75,13.24
17.96417,102.10112,324.33,1.01,1.0,2026-04-16,1355,100,17.58
17.96465,99.57383,327.28,1.25,1.11,2026-04-16,1355,100,30.24
17.96546,102.11028,351.71,1.01,1.0,2026-04-16,1355,100,62.25
17.9733,100.75043,333.04,1.09,1.04,2026-04-16,1355,100,33.06
17.97472,100.75994,331.95,1.09,1.04,2026-04-16,1355,100,31.6
17.98539,101.97833,354.01,1.01,1.0,2026-04-16,1355,100,69.12
17.98673,101.98776,342.24,1.01,1.0,2026-04-16,1355,100,44.3
17.98802,101.99688,344.38,1.01,1.0,2026-04-16,1355,100,48.05
17.99169,100.26079,313.66,1.15,1.07,2026-04-16,1355,83,12.03
17.99324,102.03384,332.91,1.01,1.0,2026-04-16,1355,80,30.44
17.99418,101.97693,315.75,1.01,1.0,2026-04-16,1355,80,10.79
17.99961,105.20351,320.04,1.18,1.08,2026-04-16,1355,100,21.08
18.00094,105.21409,319.56,1.18,1.08,2026-04-16,1355,99,20.28
18.00253,100.26939,310.96,1.14,1.07,2026-04-16,1355,74,9.1
18.00739,100.30125,316.4,1.14,1.06,2026-04-16,1355,91,14.84
18.02527,104.25591,312.55,1.07,1.03,2026-04-16,1355,73,7.87
18.02653,104.26566,325.55,1.07,1.03,2026-04-16,1355,100,21.71
18.02994,102.10342,310.3,1.01,1.0,2026-04-16,1355,73,4.91
18.03122,102.11255,314.28,1.01,1.0,2026-04-16,1355,86,8.08
18.03742,102.09284,311.05,1.01,1.0,2026-04-16,1355,75,6.17
18.03871,102.10206,335.26,1.01,1.0,2026-04-16,1355,100,31.93
18.03999,102.11117,328.42,1.01,1.0,2026-04-16,1355,100,22.83
18.04233,101.79296,313.62,1.02,1.01,2026-04-16,1355,83,8.57
18.04617,102.09127,314.37,1.01,1.0,2026-04-16,1355,83,9.45
18.04747,102.10059,345.21,1.01,1.0,2026-04-16,1355,100,49.46
18.0482,99.64497,309.78,1.23,1.1,2026-04-16,1355,70,7.54
18.05059,100.27213,312.16,1.14,1.07,2026-04-16,1355,78,9.46
18.05087,102.38136,318.18,1.0,1.0,2026-04-16,1355,71,13.32
18.07219,102.40611,314.62,1.0,1.0,2026-04-16,1355,87,9.58
18.07366,100.42668,314.15,1.12,1.06,2026-04-16,1355,85,10.62
18.0814,100.41516,312.07,1.12,1.06,2026-04-16,1355,71,9.11
18.08237,101.56689,317.21,1.03,1.01,2026-04-16,1355,93,10.94
18.08286,100.425,312.86,1.12,1.06,2026-04-16,1355,70,9.77
18.0837,101.57621,324.99,1.03,1.01,2026-04-16,1355,100,19.14
18.09727,100.71217,317.73,1.09,1.04,2026-04-16,1355,94,12.75
18.09872,100.72196,320.45,1.09,1.04,2026-04-16,1355,100,15.24
18.09938,100.53651,314.01,1.11,1.05,2026-04-16,1355,70,10.4
18.10234,101.567,331.01,1.03,1.01,2026-04-16,1355,100,26.51
18.10641,100.71089,319.4,1.09,1.04,2026-04-16,1355,98,14.43
18.10786,100.72069,317.98,1.09,1.04,2026-04-16,1355,95,12.53
18.10932,100.73061,312.45,1.09,1.04,2026-04-16,1355,79,7.44
18.11555,100.70967,312.92,1.09,1.04,2026-04-16,1355,81,8.46
18.11736,101.54551,312.56,1.03,1.01,2026-04-16,1355,81,7.22
18.1199,100.73914,316.23,1.09,1.04,2026-04-16,1355,91,11.1
18.12213,101.51563,310.82,1.03,1.01,2026-04-16,1355,75,6.48
18.13505,104.46683,311.84,1.1,1.04,2026-04-16,1355,80,7.21
18.13795,102.4088,316.27,1.0,1.0,2026-04-16,1355,91,10.42
18.13912,100.80674,311.81,1.08,1.04,2026-04-16,1355,77,6.96
18.14964,100.81516,318.7,1.08,1.04,2026-04-16,1355,97,12.78
18.15594,101.62537,311.58,1.02,1.01,2026-04-16,1355,77,7.78
18.16616,101.82412,313.93,1.01,1.01,2026-04-16,1355,85,8.83
18.16648,104.34946,315.08,1.09,1.04,2026-04-16,1355,89,9.39
18.16781,104.35973,318.98,1.09,1.04,2026-04-16,1355,97,13.51
18.17498,101.82278,311.02,1.01,1.01,2026-04-16,1355,70,6.48
18.17556,104.34803,320.78,1.09,1.04,2026-04-16,1355,100,15.98
18.18726,104.30049,314.31,1.08,1.04,2026-04-16,1355,87,10.34
18.19364,104.70657,312.27,1.12,1.06,2026-04-16,1355,72,9.94
18.19365,101.62295,345.71,1.02,1.01,2026-04-16,1355,100,53.06
18.19493,104.71674,322.01,1.12,1.06,2026-04-16,1355,100,19.75
18.19499,101.6323,310.0,1.02,1.01,2026-04-16,1355,72,7.05
18.19663,100.32973,314.51,1.13,1.06,2026-04-16,1355,86,11.03
18.20418,104.71529,326.82,1.12,1.06,2026-04-16,1355,100,25.1
18.20479,100.44582,310.35,1.12,1.05,2026-04-16,1355,72,7.74
18.20496,103.93954,311.36,1.05,1.02,2026-04-16,1355,78,7.69
18.20546,104.72537,330.74,1.13,1.06,2026-04-16,1355,100,30.63
18.20674,104.73542,324.36,1.13,1.06,2026-04-16,1355,100,22.06
18.20942,104.75643,309.26,1.13,1.06,2026-04-16,1355,71,7.23
18.21393,103.93824,313.33,1.05,1.02,2026-04-16,1355,84,9.07
18.2147,104.72386,337.04,1.13,1.06,2026-04-16,1355,100,41.14
18.22589,103.05138,316.27,1.01,1.0,2026-04-16,1355,86,10.32
18.22713,103.06055,336.14,1.01,1.0,2026-04-16,1355,100,33.55
18.22837,103.0698,324.26,1.01,1.0,2026-04-16,1355,100,18.57
18.23466,103.04993,314.28,1.01,1.0,2026-04-16,1355,86,8.24
18.24225,102.90778,315.66,1.0,1.0,2026-04-16,1355,90,9.61
18.24351,102.91698,324.88,1.0,1.0,2026-04-16,1355,100,18.4
18.24388,100.76414,316.33,1.08,1.04,2026-04-16,1355,91,11.08
18.24974,102.96288,316.21,1.0,1.0,2026-04-16,1355,91,9.31
18.25226,102.84992,315.23,1.0,1.0,2026-04-16,1355,88,8.46
18.25297,100.76646,318.08,1.08,1.04,2026-04-16,1355,95,13.38
18.25351,102.92474,312.5,1.0,1.0,2026-04-16,1355,81,6.84
18.256,102.9431,311.47,1.0,1.0,2026-04-16,1355,77,5.88
18.25849,102.96144,314.93,1.0,1.0,2026-04-16,1355,88,8.98
18.25974,102.97064,315.84,1.0,1.0,2026-04-16,1355,90,9.92
18.26474,102.94165,313.44,1.0,1.0,2026-04-16,1355,82,7.28
18.27452,101.61974,317.91,1.02,1.01,2026-04-16,1355,95,12.17
18.27584,101.62905,328.91,1.02,1.01,2026-04-16,1355,100,24.33
18.28279,100.52731,314.21,1.11,1.05,2026-04-16,1355,85,11.85
18.28296,102.85752,316.15,1.0,1.0,2026-04-16,1355,86,9.17
18.28418,100.53672,318.03,1.11,1.05,2026-04-16,1355,95,15.25
18.28421,102.86667,319.68,1.0,1.0,2026-04-16,1355,99,13.09
18.28542,102.94154,326.93,1.0,1.0,2026-04-16,1355,100,21.88
18.28666,102.95075,310.97,1.0,1.0,2026-04-16,1355,76,6.83
18.29415,99.98305,309.78,1.17,1.08,2026-04-16,1355,70,7.89
18.29419,102.94025,313.08,1.0,1.0,2026-04-16,1355,83,8.42
18.29543,102.94946,332.91,1.0,1.0,2026-04-16,1355,100,29.62
18.30425,102.81683,312.91,1.0,1.0,2026-04-16,1355,82,7.15
18.30578,102.03242,321.24,1.01,1.0,2026-04-16,1355,87,17.13
18.31423,102.89014,310.66,1.0,1.0,2026-04-16,1355,75,6.55
18.31548,102.89935,312.44,1.0,1.0,2026-04-16,1355,81,8.02
18.31994,100.40843,309.98,1.12,1.05,2026-04-16,1355,70,7.31
18.32148,100.41868,310.88,1.12,1.05,2026-04-16,1355,74,8.15
18.32521,100.81594,309.93,1.08,1.04,2026-04-16,1355,70,6.48
18.3349,99.96069,310.52,1.17,1.08,2026-04-16,1355,73,7.64
18.33626,101.78493,312.21,1.01,1.01,2026-04-16,1355,80,7.48
18.34279,101.64072,313.36,1.02,1.01,2026-04-16,1355,84,8.11
18.34411,101.65002,312.34,1.02,1.01,2026-04-16,1355,81,7.81
18.35259,104.80872,322.44,1.14,1.06,2026-04-16,1355,100,22.09
18.35388,104.8191,321.05,1.14,1.06,2026-04-16,1355,100,20.66
18.35782,104.85083,317.52,1.15,1.07,2026-04-16,1355,95,16.71
18.35912,104.86129,323.95,1.15,1.07,2026-04-16,1355,100,24.49
18.36714,104.84932,313.86,1.15,1.07,2026-04-16,1355,86,13.05
18.3679,101.81779,319.74,1.01,1.01,2026-04-16,1355,99,13.04
18.36843,104.85967,337.54,1.15,1.07,2026-04-16,1355,100,46.23
18.37032,104.50227,316.14,1.1,1.05,2026-04-16,1355,92,13.74
18.37994,102.69621,314.78,1.0,1.0,2026-04-16,1355,88,8.24
18.40369,104.40947,323.16,1.1,1.04,2026-04-16,1355,100,20.9
18.40619,102.69212,316.07,1.0,1.0,2026-04-16,1355,91,9.51
18.40974,101.65295,312.24,1.02,1.01,2026-04-16,1355,80,7.34
18.41495,102.75628,309.93,1.0,1.0,2026-04-16,1355,73,6.89
18.41934,100.95374,311.55,1.06,1.03,2026-04-16,1355,77,7.7
18.42091,103.96815,313.87,1.06,1.03,2026-04-16,1355,86,10.2
18.42121,101.6701,317.1,1.02,1.01,2026-04-16,1355,93,11.53
18.42486,102.22364,318.35,1.0,1.0,2026-04-16,1355,70,15.83
18.42629,102.97095,309.79,1.01,1.0,2026-04-16,1355,72,7.32
18.42886,104.75964,315.9,1.14,1.06,2026-04-16,1355,91,14.07
18.42994,102.73519,313.13,1.0,1.0,2026-04-16,1355,83,8.87
18.435,103.10184,325.25,1.01,1.0,2026-04-16,1355,100,18.17
18.43625,103.11113,327.7,1.01,1.0,2026-04-16,1355,100,21.76
18.4375,103.12038,321.75,1.01,1.0,2026-04-16,1355,100,15.11
18.43874,103.12964,337.84,1.01,1.0,2026-04-16,1355,100,36.49
18.44236,101.81905,327.53,1.01,1.01,2026-04-16,1355,100,22.91
18.44252,102.82716,309.85,1.0,1.0,2026-04-16,1355,72,6.67
18.44254,103.09116,328.83,1.01,1.0,2026-04-16,1355,100,22.71
18.44378,103.10042,321.99,1.01,1.0,2026-04-16,1355,100,15.29
18.44481,103.30939,309.28,1.02,1.01,2026-04-16,1355,70,5.41
18.44628,103.11893,320.82,1.01,1.0,2026-04-16,1355,100,14.59
18.44753,103.12821,323.59,1.01,1.0,2026-04-16,1355,100,17.61
18.45245,103.23181,313.12,1.01,1.01,2026-04-16,1355,84,8.15
18.45254,103.16544,314.54,1.01,1.01,2026-04-16,1355,72,8.39
18.45369,103.24105,343.57,1.01,1.01,2026-04-16,1355,100,46.69
18.45378,103.17474,345.43,1.01,1.01,2026-04-16,1355,100,49.19
18.45504,103.18405,319.88,1.01,1.01,2026-04-16,1355,99,13.24
18.45925,101.16515,314.37,1.05,1.02,2026-04-16,1355,86,11.55
18.45955,100.97713,311.47,1.06,1.03,2026-04-16,1355,77,6.89
18.46125,103.23035,313.59,1.01,1.01,2026-04-16,1355,85,7.76
18.46198,102.88376,312.89,1.0,1.0,2026-04-16,1355,83,7.96
18.46248,103.23959,318.25,1.01,1.01,2026-04-16,1355,96,11.63
18.46258,103.1733,332.74,1.01,1.01,2026-04-16,1355,100,27.77
18.46384,103.18266,348.5,1.01,1.01,2026-04-16,1355,100,55.47
18.46762,103.14407,319.6,1.01,1.01,2026-04-16,1355,99,12.25
18.46812,100.97034,314.51,1.06,1.03,2026-04-16,1355,86,9.9
18.4689,103.02091,312.77,1.01,1.0,2026-04-16,1355,82,8.51
18.47561,101.53074,331.15,1.02,1.01,2026-04-16,1355,100,27.96
18.47694,102.99454,321.59,1.01,1.0,2026-04-16,1355,100,16.44
18.47827,102.87191,321.0,1.0,1.0,2026-04-16,1355,100,15.3
18.48293,104.38169,309.57,1.1,1.04,2026-04-16,1355,75,6.59
18.48439,104.31985,337.31,1.09,1.04,2026-04-16,1355,100,40.15
18.48566,104.32986,327.3,1.09,1.04,2026-04-16,1355,100,24.17
18.48643,103.15046,317.82,1.01,1.01,2026-04-16,1355,95,11.76
18.49476,104.32834,312.06,1.09,1.04,2026-04-16,1355,82,7.81
18.49698,102.74667,313.96,1.0,1.0,2026-04-16,1355,74,9.64
18.49787,101.62305,311.06,1.02,1.01,2026-04-16,1355,76,6.3
18.49805,103.15183,311.26,1.01,1.01,2026-04-16,1355,78,8.02
18.49825,102.75589,316.99,1.0,1.0,2026-04-16,1355,93,11.97
18.49909,101.31546,312.51,1.04,1.02,2026-04-16,1355,80,8.16
18.49919,101.63229,310.95,1.02,1.01,2026-04-16,1355,76,5.91
18.49932,103.93698,316.22,1.06,1.03,2026-04-16,1355,92,11.34
