latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
10.69178,78.39525,314.78,1.74,1.29,2026-02-14,0414,Terra,MODIS,39,6.1NRT,296.42,14.64,D
10.73115,78.08025,319.45,1.65,1.26,2026-02-14,0414,Terra,MODIS,73,6.1NRT,298.76,20.39,D
10.7288,78.09483,314.89,1.65,1.26,2026-02-14,0414,Terra,MODIS,66,6.1NRT,298.06,12.08,D
10.61553,78.79159,315.72,1.87,1.34,2026-02-14,0414,Terra,MODIS,37,6.1NRT,297.49,16.3,D
10.69608,78.29597,312.69,1.71,1.28,2026-02-14,0414,Terra,MODIS,37,6.1NRT,297.63,9.61,D
10.67234,78.44958,320.11,1.76,1.3,2026-02-14,0414,Terra,MODIS,74,6.1NRT,297.83,24.83,D
10.72609,77.95554,320.14,1.61,1.25,2026-02-14,0414,Terra,MODIS,74,6.1NRT,299.72,19.95,D
10.63485,78.5399,314.19,1.79,1.31,2026-02-14,0414,Terra,MODIS,63,6.1NRT,297.92,13.39,D
10.7113,77.76617,322.84,1.56,1.23,2026-02-14,0414,Terra,MODIS,77,6.1NRT,299.41,25.26,D
10.53327,78.23251,309.21,1.7,1.28,2026-02-14,0414,Terra,MODIS,37,6.1NRT,294.16,10.37,D
10.50116,78.06921,317.37,1.66,1.27,2026-02-14,0414,Terra,MODIS,70,6.1NRT,297.84,19.18,D
10.3671,78.11703,313.38,1.68,1.27,2026-02-14,0414,Terra,MODIS,64,6.1NRT,297.12,13.62,D
10.1827,77.81728,320,1.61,1.25,2026-02-14,0414,Terra,MODIS,76,6.1NRT,298.71,21.06,D
10.17398,77.80149,316.77,1.6,1.25,2026-02-14,0414,Terra,MODIS,68,6.1NRT,298.38,14.99,D
10.11743,77.71463,320.7,1.58,1.24,2026-02-14,0414,Terra,MODIS,41,6.1NRT,299.55,19.5,D
9.93834,78.78769,309.89,1.93,1.36,2026-02-14,0414,Terra,MODIS,60,6.1NRT,294.2,11.58,D
10.08032,77.80996,320.18,1.61,1.25,2026-02-14,0414,Terra,MODIS,76,6.1NRT,298.04,24.31,D
10.0781,77.82413,311.03,1.62,1.25,2026-02-14,0414,Terra,MODIS,60,6.1NRT,296.7,9.03,D
9.90789,78.52793,312.02,1.84,1.33,2026-02-14,0414,Terra,MODIS,42,6.1NRT,296.17,10.61,D
9.90525,78.54409,317.79,1.85,1.33,2026-02-14,0414,Terra,MODIS,74,6.1NRT,296.1,22.82,D
9.90936,78.53825,319.15,1.85,1.33,2026-02-14,0414,Terra,MODIS,74,6.1NRT,296.23,27.31,D
9.89327,78.33953,316.01,1.78,1.31,2026-02-14,0414,Terra,MODIS,70,6.1NRT,297.38,17.36,D
9.87982,77.83949,322.46,1.63,1.26,2026-02-14,0414,Terra,MODIS,77,6.1NRT,299.37,24.9,D
9.85597,77.77709,317.17,1.62,1.25,2026-02-14,0414,Terra,MODIS,60,6.1NRT,298.51,14.18,D
9.85186,77.73277,316.34,1.6,1.25,2026-02-14,0414,Terra,MODIS,47,6.1NRT,298.21,12.66,D
9.87317,77.43229,312.81,1.53,1.22,2026-02-14,0414,Terra,MODIS,52,6.1NRT,297.59,9.84,D
9.72421,78.09563,315.38,1.72,1.29,2026-02-14,0414,Terra,MODIS,68,6.1NRT,298.38,14.64,D
9.50418,78.02716,314.36,1.71,1.28,2026-02-14,0414,Terra,MODIS,67,6.1NRT,297.84,13.65,D
9.59064,76.93589,312.01,1.42,1.18,2026-02-14,0414,Terra,MODIS,61,6.1NRT,297.61,13.06,D
9.47382,77.70084,314.71,1.62,1.25,2026-02-14,0414,Terra,MODIS,67,6.1NRT,298.57,11.95,D
9.35884,78.21821,314.97,1.78,1.31,2026-02-14,0414,Terra,MODIS,68,6.1NRT,296.38,15.92,D
9.34681,78.07388,317.49,1.74,1.29,2026-02-14,0414,Terra,MODIS,72,6.1NRT,296.48,18.8,D
9.30287,78.27398,318.84,1.8,1.32,2026-02-14,0414,Terra,MODIS,52,6.1NRT,296.6,20.96,D
9.29772,78.30574,319.35,1.81,1.32,2026-02-14,0414,Terra,MODIS,56,6.1NRT,297.3,21.31,D
9.30331,78.28452,314.26,1.81,1.32,2026-02-14,0414,Terra,MODIS,66,6.1NRT,296.97,14.1,D
9.30086,78.30044,315.92,1.81,1.32,2026-02-14,0414,Terra,MODIS,69,6.1NRT,297.28,16.76,D
9.2753,77.87209,313.92,1.68,1.27,2026-02-14,0414,Terra,MODIS,66,6.1NRT,295.62,12.46,D
9.25742,77.90853,311.55,1.69,1.28,2026-02-14,0414,Terra,MODIS,57,6.1NRT,295.8,9.3,D
9.2248,77.75266,318.54,1.65,1.26,2026-02-14,0414,Terra,MODIS,73,6.1NRT,297.03,21.04,D
9.33123,76.93984,323.36,1.43,1.18,2026-02-14,0414,Terra,MODIS,78,6.1NRT,298.38,27.23,D
9.3351,76.93477,314.66,1.43,1.18,2026-02-14,0414,Terra,MODIS,60,6.1NRT,298.28,13.22,D
9.33324,76.94714,310.97,1.44,1.19,2026-02-14,0414,Terra,MODIS,28,6.1NRT,297.75,8.44,D
9.11222,77.87971,315.05,1.69,1.28,2026-02-14,0414,Terra,MODIS,68,6.1NRT,296.78,15.42,D
8.95826,77.90469,312.05,1.71,1.28,2026-02-14,0414,Terra,MODIS,60,6.1NRT,295.88,9.15,D
8.94519,77.84137,317.83,1.69,1.28,2026-02-14,0414,Terra,MODIS,47,6.1NRT,296.97,16.28,D
8.94798,77.7513,321.38,1.67,1.27,2026-02-14,0414,Terra,MODIS,36,6.1NRT,297.13,21.16,D
8.94887,77.60316,315.55,1.62,1.25,2026-02-14,0414,Terra,MODIS,46,6.1NRT,297.53,12.39,D
8.93888,77.65408,315.85,1.64,1.26,2026-02-14,0414,Terra,MODIS,68,6.1NRT,297.21,14.06,D
8.88342,77.71993,317.82,1.66,1.27,2026-02-14,0414,Terra,MODIS,71,6.1NRT,297.16,18.62,D
8.82965,77.77175,314.61,1.68,1.27,2026-02-14,0414,Terra,MODIS,56,6.1NRT,295.84,13.35,D
8.76106,77.98652,312.67,1.75,1.3,2026-02-14,0414,Terra,MODIS,62,6.1NRT,294.31,11.36,D
8.73851,77.61071,316.87,1.64,1.26,2026-02-14,0414,Terra,MODIS,71,6.1NRT,294.69,19.9,D
8.61759,77.79642,310.66,1.7,1.28,2026-02-14,0414,Terra,MODIS,58,6.1NRT,294.15,10.32,D
22.5582,93.04707,310.07,3.57,1.77,2026-02-14,0807,Aqua,MODIS,40,6.1NRT,295.17,43.97,D
22.55245,93.01924,311.23,3.6,1.78,2026-02-14,0807,Aqua,MODIS,48,6.1NRT,292.95,48.6,D
22.55529,93.04314,313.41,3.57,1.77,2026-02-14,0807,Aqua,MODIS,65,6.1NRT,294.64,65.51,D
22.87484,92.56881,312.74,3.8,1.82,2026-02-14,0807,Aqua,MODIS,66,6.1NRT,295.99,64.01,D
22.86674,92.53087,308.59,3.82,1.83,2026-02-14,0807,Aqua,MODIS,56,6.1NRT,297.27,41.71,D
22.86811,92.56532,314.3,3.8,1.82,2026-02-14,0807,Aqua,MODIS,69,6.1NRT,296.11,67.52,D
23.3414,92.42455,309.83,3.8,1.82,2026-02-14,0807,Aqua,MODIS,63,6.1NRT,295.71,46.33,D
23.35016,92.41114,311.49,3.8,1.82,2026-02-14,0807,Aqua,MODIS,67,6.1NRT,295.71,56.69,D
24.21953,92.69822,304.78,3.45,1.75,2026-02-14,0809,Aqua,MODIS,46,6.1NRT,294.38,24.95,D
24.9535,93.73804,306.25,2.79,1.6,2026-02-14,0809,Aqua,MODIS,50,6.1NRT,289.49,29.43,D
25.44171,93.63799,305.96,2.76,1.59,2026-02-14,0809,Aqua,MODIS,60,6.1NRT,289.33,27.84,D
25.82684,94.88955,306.89,2.19,1.44,2026-02-14,0809,Aqua,MODIS,49,6.1NRT,290.93,19.73,D
25.94799,94.36433,303.88,2.38,1.49,2026-02-14,0809,Aqua,MODIS,47,6.1NRT,292.62,12.97,D
26.24865,94.59769,303.24,2.25,1.45,2026-02-14,0809,Aqua,MODIS,33,6.1NRT,286.56,14.64,D
27.2899,96.89281,311.97,1.48,1.2,2026-02-14,0809,Aqua,MODIS,72,6.1NRT,291.97,17.25,D
27.01363,95.39265,317.31,1.9,1.35,2026-02-14,0809,Aqua,MODIS,0,6.1NRT,291.39,29.58,D
26.65287,93.38425,311.25,2.69,1.57,2026-02-14,0809,Aqua,MODIS,54,6.1NRT,294.87,26.08,D
26.64751,93.35869,315.42,2.7,1.57,2026-02-14,0809,Aqua,MODIS,71,6.1NRT,294.96,40.42,D
27.32136,96.0407,331.15,1.68,1.28,2026-02-14,0809,Aqua,MODIS,87,6.1NRT,296.36,59.04,D
27.32437,96.05178,316.96,1.68,1.27,2026-02-14,0809,Aqua,MODIS,75,6.1NRT,294.9,26.33,D
27.32126,96.03557,322.55,1.68,1.28,2026-02-14,0809,Aqua,MODIS,80,6.1NRT,296.56,37.4,D
26.93979,93.20922,313.16,2.73,1.58,2026-02-14,0809,Aqua,MODIS,61,6.1NRT,294.37,37.53,D
26.89566,92.99745,310.35,2.83,1.61,2026-02-14,0809,Aqua,MODIS,57,6.1NRT,298.02,23.43,D
26.93196,93.20588,307.94,2.73,1.58,2026-02-14,0809,Aqua,MODIS,18,6.1NRT,295.72,19.74,D
26.68232,90.96082,307.14,4,1.86,2026-02-14,0809,Aqua,MODIS,60,6.1NRT,293.09,33.45,D
26.72124,90.90949,317.94,4.03,1.86,2026-02-14,0809,Aqua,MODIS,76,6.1NRT,294.01,95.96,D
26.71282,90.87221,308.28,4.05,1.87,2026-02-14,0809,Aqua,MODIS,62,6.1NRT,293.23,38.64,D
27.98139,96.02514,315.5,1.64,1.26,2026-02-14,0809,Aqua,MODIS,61,6.1NRT,301.33,15.61,D
27.98315,96.01788,317.56,1.64,1.26,2026-02-14,0809,Aqua,MODIS,78,6.1NRT,301.88,20.94,D
27.98186,95.95127,318.14,1.65,1.26,2026-02-14,0809,Aqua,MODIS,62,6.1NRT,301.11,21.01,D
27.99581,95.96481,314.82,1.65,1.26,2026-02-14,0809,Aqua,MODIS,62,6.1NRT,299.18,15.25,D
27.99277,95.94874,319.67,1.65,1.26,2026-02-14,0809,Aqua,MODIS,80,6.1NRT,301.18,24.24,D
27.7494,94.37621,306.87,2.15,1.43,2026-02-14,0809,Aqua,MODIS,64,6.1NRT,292.44,20.09,D
27.75135,94.37178,309.12,2.15,1.43,2026-02-14,0809,Aqua,MODIS,68,6.1NRT,292.8,24.6,D
28.07588,95.58937,311.65,1.74,1.29,2026-02-14,0809,Aqua,MODIS,72,6.1NRT,298.98,12.35,D
28.24963,95.64777,318.13,1.71,1.28,2026-02-14,0809,Aqua,MODIS,78,6.1NRT,297.27,25.17,D
8.53295,77.80267,319.23,1.33,1.14,2026-02-14,0941,Aqua,MODIS,69,6.1NRT,298.35,10.92,D
8.7676,77.06934,314.33,1.48,1.2,2026-02-14,0941,Aqua,MODIS,58,6.1NRT,298.83,12.72,D
10.20237,77.11974,322.38,1.39,1.17,2026-02-14,0941,Aqua,MODIS,66,6.1NRT,295.11,27.68,D
10.15227,76.40102,319.2,1.57,1.23,2026-02-14,0941,Aqua,MODIS,68,6.1NRT,302.99,15.03,D
10.1501,76.38724,335.21,1.57,1.24,2026-02-14,0941,Aqua,MODIS,87,6.1NRT,305.03,51.81,D
10.14792,76.37343,325.97,1.58,1.24,2026-02-14,0941,Aqua,MODIS,80,6.1NRT,302.24,27.97,D
10.15362,76.37999,326.92,1.57,1.24,2026-02-14,0941,Aqua,MODIS,80,6.1NRT,303.33,31.8,D
11.50136,79.15726,325.76,1.05,1.02,2026-02-14,0941,Aqua,MODIS,76,6.1NRT,307.43,14.42,D
12.44978,80.05462,313.04,1,1,2026-02-14,0941,Aqua,MODIS,25,6.1NRT,302.3,4.95,D
12.21256,77.75187,319.81,1.19,1.09,2026-02-14,0941,Aqua,MODIS,54,6.1NRT,306.24,9.07,D
12.46822,79.05973,317.41,1.04,1.02,2026-02-14,0941,Aqua,MODIS,62,6.1NRT,304.59,7.39,D
12.30941,77.56119,319.46,1.22,1.1,2026-02-14,0941,Aqua,MODIS,49,6.1NRT,304.3,9.87,D
12.37657,77.61578,320.56,1.21,1.09,2026-02-14,0941,Aqua,MODIS,60,6.1NRT,307.73,9.74,D
12.55244,77.61932,318.17,1.2,1.09,2026-02-14,0941,Aqua,MODIS,59,6.1NRT,306.75,6.55,D
12.55077,77.60852,318.57,1.2,1.09,2026-02-14,0941,Aqua,MODIS,58,6.1NRT,306.99,6.96,D
12.23777,75.28084,314.13,1.75,1.3,2026-02-14,0943,Aqua,MODIS,44,6.1NRT,300.92,11.53,D
12.84743,78.5755,317.57,1.07,1.03,2026-02-14,0943,Aqua,MODIS,58,6.1NRT,304.07,10.23,D
12.67553,77.28526,320.7,1.25,1.11,2026-02-14,0943,Aqua,MODIS,67,6.1NRT,307.5,10.47,D
13.00788,79.25648,317.47,1.02,1.01,2026-02-14,0943,Aqua,MODIS,54,6.1NRT,304.89,6.52,D
13.01988,78.61316,330.19,1.07,1.03,2026-02-14,0943,Aqua,MODIS,80,6.1NRT,304.23,23.31,D
12.80402,77.24062,322.52,1.25,1.11,2026-02-14,0943,Aqua,MODIS,70,6.1NRT,307.54,13.04,D
13.21717,79.55975,315.09,1.01,1,2026-02-14,0943,Aqua,MODIS,51,6.1NRT,303.17,4.98,D
12.89093,77.13985,323.79,1.26,1.12,2026-02-14,0943,Aqua,MODIS,72,6.1NRT,305.9,15.51,D
13.3052,79.46568,317.86,1.01,1.01,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,302.49,8.04,D
13.22528,77.96194,325.26,1.13,1.06,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,309.42,14.05,D
13.3812,77.49629,320.75,1.19,1.08,2026-02-14,0943,Aqua,MODIS,63,6.1NRT,309.95,9.38,D
13.30158,76.81801,315.51,1.31,1.13,2026-02-14,0943,Aqua,MODIS,36,6.1NRT,304.64,7.61,D
13.60887,78.16855,319.2,1.1,1.04,2026-02-14,0943,Aqua,MODIS,60,6.1NRT,308.53,5.74,D
13.60736,78.15884,320.04,1.1,1.05,2026-02-14,0943,Aqua,MODIS,62,6.1NRT,309.8,6.81,D
13.50243,77.49032,321.64,1.19,1.08,2026-02-14,0943,Aqua,MODIS,64,6.1NRT,309.95,8.6,D
13.40217,76.67505,319.28,1.33,1.14,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,306.29,9.73,D
13.72465,78.5623,319.88,1.06,1.03,2026-02-14,0943,Aqua,MODIS,63,6.1NRT,307.75,7.29,D
13.48821,76.95026,323.34,1.27,1.12,2026-02-14,0943,Aqua,MODIS,70,6.1NRT,308.1,13.96,D
13.77003,78.61673,324.47,1.05,1.02,2026-02-14,0943,Aqua,MODIS,72,6.1NRT,308.62,11.37,D
13.7686,78.60738,329.11,1.05,1.03,2026-02-14,0943,Aqua,MODIS,78,6.1NRT,309.48,17.33,D
13.7694,78.43269,321.66,1.07,1.03,2026-02-14,0943,Aqua,MODIS,66,6.1NRT,308.35,9.7,D
13.70843,77.97521,327.44,1.12,1.05,2026-02-14,0943,Aqua,MODIS,75,6.1NRT,307.77,15.26,D
13.77538,78.0484,331.65,1.11,1.05,2026-02-14,0943,Aqua,MODIS,80,6.1NRT,313.54,20.77,D
13.77384,78.03851,328.13,1.11,1.05,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,311.02,15.1,D
13.91817,78.91872,324.85,1.03,1.01,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,309.02,11.9,D
13.91678,78.90951,321,1.03,1.01,2026-02-14,0943,Aqua,MODIS,62,6.1NRT,307.08,7.22,D
13.76141,77.89854,331.05,1.12,1.06,2026-02-14,0943,Aqua,MODIS,79,6.1NRT,308.27,21.83,D
13.75986,77.88863,321.37,1.12,1.06,2026-02-14,0943,Aqua,MODIS,17,6.1NRT,306.56,8.72,D
13.92005,78.87124,324.52,1.03,1.02,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,309.12,11.41,D
13.77977,77.89536,323.96,1.12,1.06,2026-02-14,0943,Aqua,MODIS,62,6.1NRT,307.81,12.49,D
13.7782,77.88526,331.99,1.12,1.06,2026-02-14,0943,Aqua,MODIS,80,6.1NRT,308.87,23.7,D
13.94086,78.3434,342.21,1.07,1.03,2026-02-14,0943,Aqua,MODIS,89,6.1NRT,308.35,39.74,D
13.90073,78.08231,325.33,1.1,1.05,2026-02-14,0943,Aqua,MODIS,71,6.1NRT,311.44,12.27,D
13.98019,78.541,318.75,1.06,1.03,2026-02-14,0943,Aqua,MODIS,53,6.1NRT,308.64,7.35,D
13.93666,78.25564,318.57,1.08,1.04,2026-02-14,0943,Aqua,MODIS,41,6.1NRT,307.78,5.33,D
13.91135,78.09072,334.98,1.1,1.05,2026-02-14,0943,Aqua,MODIS,83,6.1NRT,308.82,27.26,D
13.90984,78.08086,358.93,1.1,1.05,2026-02-14,0943,Aqua,MODIS,99,6.1NRT,312,81.56,D
13.90833,78.07103,336.04,1.1,1.05,2026-02-14,0943,Aqua,MODIS,84,6.1NRT,307.5,27.3,D
13.91895,78.07946,342.29,1.1,1.05,2026-02-14,0943,Aqua,MODIS,89,6.1NRT,306.55,40.73,D
13.89469,77.92159,355.88,1.12,1.05,2026-02-14,0943,Aqua,MODIS,97,6.1NRT,312.64,74.07,D
13.89318,77.91182,341.69,1.12,1.05,2026-02-14,0943,Aqua,MODIS,89,6.1NRT,309.35,39.97,D
13.79307,77.20439,326.48,1.22,1.1,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,310.43,15.12,D
13.91267,77.92216,329.83,1.12,1.05,2026-02-14,0943,Aqua,MODIS,77,6.1NRT,309.66,19.91,D
13.79859,77.20794,323.15,1.22,1.1,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,309.96,9.81,D
13.91528,77.81906,319.35,1.13,1.06,2026-02-14,0943,Aqua,MODIS,47,6.1NRT,309.08,5.16,D
14.13459,78.94684,323.72,1.03,1.01,2026-02-14,0943,Aqua,MODIS,71,6.1NRT,304.85,14.43,D
14.02971,78.13419,321.79,1.09,1.04,2026-02-14,0943,Aqua,MODIS,51,6.1NRT,308.36,8.38,D
14.02823,78.12447,327,1.09,1.04,2026-02-14,0943,Aqua,MODIS,74,6.1NRT,310.28,16.19,D
13.88996,77.14251,331.45,1.22,1.1,2026-02-14,0943,Aqua,MODIS,79,6.1NRT,309.7,23.9,D
14.01201,77.84872,330.55,1.12,1.06,2026-02-14,0943,Aqua,MODIS,78,6.1NRT,312.27,19.94,D
14.01043,77.83865,329.37,1.12,1.06,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,309.41,17.95,D
14.13212,78.50378,320.85,1.06,1.03,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,309.95,7.89,D
13.92556,77.18106,322.98,1.22,1.1,2026-02-14,0943,Aqua,MODIS,65,6.1NRT,308.84,10.95,D
13.76811,76.14246,320.92,1.42,1.18,2026-02-14,0943,Aqua,MODIS,63,6.1NRT,308.71,11.99,D
14.14659,78.29752,318.97,1.07,1.03,2026-02-14,0943,Aqua,MODIS,50,6.1NRT,307.02,6.81,D
14.07142,77.63474,333.89,1.15,1.07,2026-02-14,0943,Aqua,MODIS,82,6.1NRT,311.65,25.27,D
14.27957,78.92078,317.86,1.03,1.01,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,302.83,9.81,D
13.98531,76.97203,339.39,1.25,1.11,2026-02-14,0943,Aqua,MODIS,87,6.1NRT,312.31,38.89,D
13.98352,76.96091,323.94,1.25,1.11,2026-02-14,0943,Aqua,MODIS,69,6.1NRT,310.49,10.26,D
14.25843,78.60188,318.48,1.05,1.02,2026-02-14,0943,Aqua,MODIS,48,6.1NRT,306.34,5.86,D
14.25698,78.59233,324.34,1.05,1.02,2026-02-14,0943,Aqua,MODIS,72,6.1NRT,305.76,12.29,D
14.29692,78.60937,321.76,1.04,1.02,2026-02-14,0943,Aqua,MODIS,52,6.1NRT,303.33,12.06,D
13.95627,76.47557,321.2,1.34,1.15,2026-02-14,0943,Aqua,MODIS,45,6.1NRT,309.24,8.44,D
13.89661,75.99061,327.52,1.45,1.19,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,307.27,29.3,D
14.3155,78.4325,321.11,1.06,1.03,2026-02-14,0943,Aqua,MODIS,63,6.1NRT,306.85,10.29,D
14.33698,77.7853,320.51,1.12,1.06,2026-02-14,0943,Aqua,MODIS,54,6.1NRT,307.05,8.41,D
14.33543,77.77525,321.53,1.12,1.06,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,307.95,9.63,D
14.39882,78.01277,326.64,1.09,1.04,2026-02-14,0943,Aqua,MODIS,72,6.1NRT,309.61,14.59,D
14.24149,77.02414,323.97,1.23,1.1,2026-02-14,0943,Aqua,MODIS,67,6.1NRT,313.39,10.1,D
14.40637,78.00143,332.52,1.1,1.04,2026-02-14,0943,Aqua,MODIS,80,6.1NRT,310.32,22.32,D
14.03423,75.44291,319.65,1.58,1.24,2026-02-14,0943,Aqua,MODIS,60,6.1NRT,309.05,12.86,D
14.48027,78.11882,319.68,1.08,1.04,2026-02-14,0943,Aqua,MODIS,50,6.1NRT,309.35,6.32,D
14.62993,78.30802,326.88,1.06,1.03,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,308.09,14.17,D
14.36545,76.58559,320.83,1.3,1.13,2026-02-14,0943,Aqua,MODIS,57,6.1NRT,309.39,8.14,D
14.55797,76.00024,322.29,1.41,1.18,2026-02-14,0943,Aqua,MODIS,52,6.1NRT,310.06,14.35,D
14.5386,75.81956,325.81,1.45,1.19,2026-02-14,0943,Aqua,MODIS,64,6.1NRT,308.64,21.54,D
14.85304,77.7135,320.63,1.12,1.05,2026-02-14,0943,Aqua,MODIS,29,6.1NRT,309.78,6.74,D
14.54894,75.8177,322.26,1.45,1.19,2026-02-14,0943,Aqua,MODIS,36,6.1NRT,306.72,15.75,D
14.57347,75.41026,318.85,1.55,1.23,2026-02-14,0943,Aqua,MODIS,53,6.1NRT,307.33,10.41,D
14.80481,76.63838,321.99,1.27,1.12,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,310.93,9.77,D
14.80906,76.5845,321.51,1.28,1.12,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,310.33,8.85,D
15.07903,77.79571,322.64,1.1,1.05,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,310.63,8.81,D
15.32327,78.79738,317.97,1.02,1.01,2026-02-14,0943,Aqua,MODIS,47,6.1NRT,303.91,9,D
14.90376,76.09996,323.58,1.37,1.16,2026-02-14,0943,Aqua,MODIS,67,6.1NRT,312.14,11.33,D
15.33205,78.79583,343.21,1.02,1.01,2026-02-14,0943,Aqua,MODIS,90,6.1NRT,305.49,42.78,D
15.15964,76.54131,325.05,1.28,1.12,2026-02-14,0943,Aqua,MODIS,64,6.1NRT,306.07,20.27,D
15.44231,77.75074,323.26,1.1,1.04,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,311.49,9.41,D
15.79022,79.30392,321.16,1,1,2026-02-14,0943,Aqua,MODIS,68,6.1NRT,302.74,8.06,D
15.79894,79.30252,327.97,1,1,2026-02-14,0943,Aqua,MODIS,78,6.1NRT,304.48,15.15,D
15.21861,75.32172,326.78,1.53,1.22,2026-02-14,0943,Aqua,MODIS,74,6.1NRT,312.89,17.26,D
15.37851,75.53615,324.02,1.47,1.2,2026-02-14,0943,Aqua,MODIS,49,6.1NRT,311.54,11.03,D
15.38696,75.54144,323.59,1.47,1.2,2026-02-14,0943,Aqua,MODIS,54,6.1NRT,310.69,10.68,D
15.38473,75.52824,324.75,1.47,1.2,2026-02-14,0943,Aqua,MODIS,69,6.1NRT,311.24,12.71,D
15.98533,79.25113,317.42,1,1,2026-02-14,0943,Aqua,MODIS,57,6.1NRT,305.77,5.64,D
16.04075,79.44543,318.37,1,1,2026-02-14,0943,Aqua,MODIS,63,6.1NRT,307.58,6.04,D
16.03942,79.43641,317.1,1,1,2026-02-14,0943,Aqua,MODIS,59,6.1NRT,305.53,4.42,D
15.97569,78.63247,323.66,1.02,1.01,2026-02-14,0943,Aqua,MODIS,71,6.1NRT,306.28,12.27,D
15.97429,78.62328,348.8,1.02,1.01,2026-02-14,0943,Aqua,MODIS,94,6.1NRT,308.57,51.85,D
16.14136,79.05641,325.78,1,1,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,306.56,14.48,D
16.11969,78.91129,325.4,1.01,1,2026-02-14,0943,Aqua,MODIS,0,6.1NRT,304.17,15.16,D
16.11833,78.90224,335.38,1.01,1,2026-02-14,0943,Aqua,MODIS,74,6.1NRT,306.51,28.59,D
16.15342,79.01735,323.61,1.01,1,2026-02-14,0943,Aqua,MODIS,72,6.1NRT,307.34,11.69,D
16.15207,79.0083,331.1,1.01,1,2026-02-14,0943,Aqua,MODIS,81,6.1NRT,308.7,21.11,D
16.14532,78.96298,323.95,1.01,1,2026-02-14,0943,Aqua,MODIS,73,6.1NRT,304.53,13.16,D
16.15406,78.96156,326.29,1.01,1,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,305.08,15.34,D
15.73277,76.19519,325.17,1.31,1.14,2026-02-14,0943,Aqua,MODIS,70,6.1NRT,311.23,15.25,D
15.73086,76.18345,325.13,1.31,1.14,2026-02-14,0943,Aqua,MODIS,69,6.1NRT,311.34,15.64,D
16.20045,79.09317,327.42,1,1,2026-02-14,0943,Aqua,MODIS,78,6.1NRT,305,16.36,D
16.1991,79.08414,324.7,1,1,2026-02-14,0943,Aqua,MODIS,74,6.1NRT,304.11,13.39,D
16.20917,79.09167,332.71,1,1,2026-02-14,0943,Aqua,MODIS,83,6.1NRT,308.1,22.72,D
16.20783,79.08263,336.95,1,1,2026-02-14,0943,Aqua,MODIS,86,6.1NRT,307.32,29.01,D
16.29321,78.83364,318.87,1.01,1,2026-02-14,0943,Aqua,MODIS,62,6.1NRT,304.76,8.6,D
16.22365,77.18593,329.37,1.14,1.06,2026-02-14,0943,Aqua,MODIS,78,6.1NRT,313.61,15.69,D
15.96915,74.54723,319.05,1.69,1.28,2026-02-14,0943,Aqua,MODIS,51,6.1NRT,308.5,14.54,D
16.11665,75.27922,327.79,1.49,1.2,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,310.36,20.98,D
16.1144,75.26588,336.74,1.49,1.21,2026-02-14,0943,Aqua,MODIS,85,6.1NRT,312.04,42.45,D
16.50055,77.5892,319.03,1.09,1.04,2026-02-14,0943,Aqua,MODIS,43,6.1NRT,306.92,5.98,D
16.12484,75.26388,364.35,1.49,1.21,2026-02-14,0943,Aqua,MODIS,100,6.1NRT,312.42,150.22,D
16.13528,75.26191,334.71,1.49,1.21,2026-02-14,0943,Aqua,MODIS,84,6.1NRT,311.86,37.7,D
15.98342,74.10279,317.65,1.82,1.32,2026-02-14,0943,Aqua,MODIS,51,6.1NRT,305,17.56,D
17.00201,80.2846,315.38,1.03,1.01,2026-02-14,0943,Aqua,MODIS,61,6.1NRT,301.7,7.68,D
16.54036,77.13448,327.63,1.14,1.06,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,313.9,13.77,D
17.26191,81.48492,315.99,1.14,1.06,2026-02-14,0943,Aqua,MODIS,64,6.1NRT,300.74,10.85,D
16.73641,77.67763,318.11,1.07,1.03,2026-02-14,0943,Aqua,MODIS,53,6.1NRT,306.05,6.67,D
16.55057,76.2222,322.6,1.27,1.12,2026-02-14,0943,Aqua,MODIS,66,6.1NRT,310.53,9.69,D
16.3029,74.3341,327.74,1.73,1.29,2026-02-14,0943,Aqua,MODIS,76,6.1NRT,309.02,30.46,D
